0.000000	0.000000	
2.579856	0.000000	
2.579856	0.849459	
2.579856	0.849459	
2.579856	0.849459	
2.579856	0.849459	
2.579856	0.849459	
2.579856	0.849459	
2.579856	0.849459	
2.579946	0.849459	
2.579946	0.849126	
2.579946	0.849126	
2.579946	0.849126	
2.579946	0.849126	
2.579946	0.849126	
2.579946	0.849126	
2.579946	0.849126	
2.579988	0.849126	
2.579988	0.849113	
2.579988	0.849113	
2.579988	0.849113	
2.579988	0.849113	
2.579988	0.849113	
2.579988	0.849113	
2.579988	0.849113	
2.579906	0.849113	
2.579906	0.849107	
2.579906	0.849107	
2.579906	0.849107	
2.579906	0.849107	
2.579906	0.849107	
2.579906	0.849107	
2.579906	0.849107	
2.579817	0.849107	
2.579817	0.849283	
2.579817	0.849283	
2.579817	0.849283	
2.579817	0.849283	
2.579817	0.849283	
2.579817	0.849283	
2.579817	0.849283	
2.579776	0.849283	
2.579776	0.849437	
2.579776	0.849437	
2.579776	0.849437	
2.579776	0.849437	
2.579776	0.849437	
2.579776	0.849437	
2.579776	0.849437	
2.579887	0.849437	
2.579887	0.849104	
2.579887	0.849104	
2.579887	0.849104	
2.579887	0.849104	
2.579887	0.849104	
2.579887	0.849104	
2.579887	0.849104	
2.579825	0.849104	
2.579825	0.849095	
2.579825	0.849095	
2.579825	0.849095	
2.579825	0.849095	
2.579825	0.849095	
2.579825	0.849095	
2.579825	0.849095	
2.579842	0.849095	
2.579842	0.849443	
2.579842	0.849443	
2.579842	0.849443	
2.579842	0.849443	
2.579842	0.849443	
2.579842	0.849443	
2.579842	0.849443	
2.579783	0.849443	
2.579783	0.849807	
2.579783	0.849807	
2.579783	0.849807	
2.579783	0.849807	
2.579783	0.849807	
2.579783	0.849807	
2.579783	0.849807	
2.579632	0.849807	
2.579632	0.849195	
2.579632	0.849195	
2.579632	0.849195	
2.579632	0.849195	
2.579632	0.849195	
2.579632	0.849195	
2.579632	0.849195	
2.579788	0.849195	
2.579788	0.848961	
2.579788	0.848961	
2.579788	0.848961	
2.579788	0.848961	
2.579788	0.848961	
2.579788	0.848961	
2.579788	0.848961	
2.579531	0.848961	
2.579531	0.849296	
2.579531	0.849296	
2.579531	0.849296	
2.579531	0.849296	
2.579531	0.849296	
2.579531	0.849296	
2.579531	0.849296	
2.579625	0.849296	
2.579625	0.849505	
2.579625	0.849505	
2.579625	0.849505	
2.579625	0.849505	
2.579625	0.849505	
2.579625	0.849505	
2.579625	0.849505	
2.579565	0.849505	
2.579565	0.849150	
2.579565	0.849150	
2.579565	0.849150	
2.579565	0.849150	
2.579565	0.849150	
2.579565	0.849150	
2.579565	0.849150	
2.579495	0.849150	
2.579495	0.848957	
2.579495	0.848957	
2.579495	0.848957	
2.579495	0.848957	
2.579495	0.848957	
2.579495	0.848957	
2.579495	0.848957	
2.579547	0.848957	
2.579547	0.849408	
2.579547	0.849408	
